"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"26-Aug-2022","EQ","193.40","193.40","189.71","190.42","191.00","190.50","190.99","230.00","161.00","573","1,09,440.03","46"
"25-Aug-2022","EQ","191.00","192.00","189.50","189.82","189.70","190.42","190.71","230.00","161.00","750","1,43,032.06","39"
"24-Aug-2022","EQ","189.30","190.25","187.42","189.98","189.78","189.82","189.51","230.00","161.00","584","1,10,673.60","36"
"23-Aug-2022","EQ","189.50","190.00","188.00","189.61","190.00","189.98","189.55","230.00","161.00","746","1,41,406.19","44"
"22-Aug-2022","EQ","194.89","194.90","189.25","192.34","189.50","189.61","190.47","230.00","161.00","944","1,79,807.17","88"
"19-Aug-2022","EQ","190.94","194.25","190.94","193.36","192.67","192.34","192.79","230.00","161.00","948","1,82,762.53","45"
"18-Aug-2022","EQ","195.50","195.50","192.75","193.48","193.36","193.36","193.10","230.00","161.00","1,108","2,13,956.14","38"
"17-Aug-2022","EQ","194.40","194.40","192.00","191.38","193.48","193.48","193.10","230.00","161.00","846","1,63,365.73","44"
"16-Aug-2022","EQ","190.23","191.50","190.23","190.23","191.50","191.38","190.98","230.00","161.00","746","1,42,471.53","66"
"12-Aug-2022","EQ","189.30","190.25","188.30","189.94","190.25","190.23","189.77","230.00","161.00","233","44,216.38","36"
"11-Aug-2022","EQ","187.15","190.25","187.15","188.53","189.50","189.94","189.85","230.00","161.00","292","55,436.29","35"
"10-Aug-2022","EQ","189.50","189.50","186.60","189.00","189.00","188.53","188.25","230.00","161.00","547","1,02,973.74","38"
"08-Aug-2022","EQ","189.89","189.89","186.25","186.80","189.00","189.00","187.58","230.00","161.00","488","91,537.40","51"
"05-Aug-2022","EQ","187.35","187.90","186.75","187.35","186.75","186.80","187.42","230.00","161.00","892","1,67,182.68","30"
"04-Aug-2022","EQ","189.84","190.48","184.77","187.01","187.60","187.35","186.81","230.00","161.00","1,733","3,23,740.30","105"
"03-Aug-2022","EQ","190.50","190.50","184.35","188.08","187.35","187.01","187.00","230.00","161.00","3,620","6,76,942.07","234"
"02-Aug-2022","EQ","193.70","193.70","185.75","186.17","187.00","188.08","186.65","230.00","161.00","646","1,20,578.11","75"
"01-Aug-2022","EQ","178.60","186.50","178.60","183.94","186.00","186.17","185.16","230.00","161.00","2,183","4,04,195.37","77"
