"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"09-Sep-2022","EQ","409.00","412.39","408.99","407.92","411.50","410.86","411.01","429.70","298.90","1,63,794","6,73,20,556.83","1,336"
"08-Sep-2022","EQ","408.67","408.67","400.81","400.64","407.72","407.92","406.11","429.70","298.90","1,42,090","5,77,04,879.24","2,729"
"07-Sep-2022","EQ","405.00","405.00","399.29","403.34","400.26","400.64","400.58","429.70","298.90","17,016","68,16,313.01","408"
"06-Sep-2022","EQ","404.99","407.00","401.52","405.43","402.50","403.34","404.03","429.70","298.90","2,36,054","9,53,71,930.96","2,678"
"05-Sep-2022","EQ","402.95","405.50","399.91","399.91","405.41","405.43","404.87","429.70","298.90","2,22,571","9,01,12,911.39","1,018"
"02-Sep-2022","EQ","405.00","405.00","397.88","398.59","400.43","399.91","399.99","429.70","298.90","1,41,491","5,65,95,344.17","433"
"01-Sep-2022","EQ","398.40","402.66","396.21","401.56","399.74","398.59","399.83","429.70","298.90","2,13,859","8,55,07,021.79","665"
"30-Aug-2022","EQ","391.79","402.72","391.79","389.01","402.01","401.56","396.77","429.70","298.90","1,00,481","3,98,68,246.64","631"
"29-Aug-2022","EQ","401.23","401.23","386.50","396.73","389.83","389.01","388.48","429.70","298.90","61,645","2,39,47,877.71","636"
"26-Aug-2022","EQ","408.50","409.18","395.00","396.64","397.75","396.73","397.15","429.70","298.90","1,63,862","6,50,78,081.39","605"
"25-Aug-2022","EQ","391.03","400.62","391.03","395.97","395.96","396.64","398.20","429.70","298.90","57,217","2,27,83,720.62","536"
"24-Aug-2022","EQ","384.63","397.00","384.63","391.65","396.90","395.97","393.71","429.70","298.90","3,17,331","12,49,36,065.53","638"
"23-Aug-2022","EQ","411.10","411.10","385.44","387.80","393.90","391.65","388.68","429.70","298.90","4,81,489","18,71,46,266.69","636"
"22-Aug-2022","EQ","399.30","399.30","386.30","394.82","388.36","387.80","387.98","429.70","298.90","2,92,071","11,33,18,785.29","778"
"19-Aug-2022","EQ","405.00","405.00","391.55","401.85","394.72","394.82","395.58","429.70","298.90","2,55,707","10,11,51,360.11","664"
"18-Aug-2022","EQ","405.00","405.00","398.30","399.70","402.67","401.85","399.90","429.70","298.90","1,37,881","5,51,38,596.82","541"
"17-Aug-2022","EQ","397.90","400.20","396.78","397.90","399.83","399.70","398.03","429.70","298.90","94,370","3,75,61,961.58","508"
"16-Aug-2022","EQ","418.80","418.80","396.00","395.09","398.31","397.90","397.74","429.70","298.90","2,81,719","11,20,50,804.31","864"
"12-Aug-2022","EQ","393.28","395.50","386.53","393.28","395.50","395.09","394.25","429.70","298.90","5,57,037","21,96,13,125.24","613"
"11-Aug-2022","EQ","390.00","394.00","390.00","388.60","393.90","393.28","393.30","429.70","298.90","3,58,363","14,09,42,997.14","769"
"10-Aug-2022","EQ","388.50","389.79","386.50","387.01","387.65","388.60","388.18","429.70","298.90","3,87,182","15,02,95,975.07","599"
"08-Aug-2022","EQ","385.50","387.50","382.20","383.97","387.35","387.01","386.34","429.70","298.90","9,59,915","37,08,49,236.60","1,091"
"05-Aug-2022","EQ","384.00","387.14","382.24","382.77","384.00","383.97","385.04","429.70","298.90","3,57,981","13,78,35,385.64","635"
"04-Aug-2022","EQ","386.00","387.15","377.98","385.04","382.90","382.77","382.92","429.70","298.90","1,04,470","4,00,03,753.00","602"
"03-Aug-2022","EQ","384.26","385.88","381.38","384.37","384.10","385.04","383.05","429.70","298.90","50,210","1,92,33,133.78","551"
"02-Aug-2022","EQ","389.30","389.30","381.00","383.28","384.03","384.37","384.21","429.70","298.90","58,841","2,26,07,568.74","1,113"
"01-Aug-2022","EQ","382.00","383.55","378.66","379.49","382.82","383.28","381.69","429.70","298.90","94,711","3,61,49,965.16","799"
